target_month,permno,ticker,company_name,weight,ret_exc_lead1m,pred,raw_beta_60m
2021-01-31,13924,EPZM,EPIZYME INC,-0.01,0.008241,-0.007648493810253455,1.6889625094428138
2021-01-31,13947,BLUE,BLUEBIRD BIO INC,-0.01,0.029536,-0.004052370763388672,1.8283633207178933
2021-01-31,14044,AGIO,AGIOS PHARMACEUTICALS INC,-0.01,0.083961,-0.009203958906528573,1.7693863182657281
2021-01-31,14051,HTBX,HEAT BIOLOGICS INC,-0.01,0.285402,-0.0027467691809705415,0.4988926229041809
2021-01-31,14054,MRTX,MIRATI THERAPEUTICS INC,-0.01,-0.065198,-0.002001587503452817,1.6330422940401863
2021-01-31,14097,FOXF,FOX FACTORY HOLDING CORP,0.01,0.13173,0.007997201710973411,1.7390404185740984
2021-01-31,14107,TNXP,TONIX PHARMACEUTICALS HLDG CORP,-0.01,0.449732,-0.011539627558461647,1.5040299921821303
2021-01-31,14172,PPSI,PIONEER POWER SOLUTIONS INC,-0.01,0.751892,0.0007802370101675857,0.6020722687158911
2021-01-31,14257,MGNX,MACROGENICS INC,-0.01,-0.105908,-0.007950015105112484,2.3980114750167933
2021-01-31,14276,KODK,EASTMAN KODAK CO,-0.01,0.17808700000000002,-0.008659118951698165,2.7874923440206287
2021-01-31,14312,HMHC,HOUGHTON MIFFLIN HARCOURT CO,-0.01,0.480434,-0.0016404539300051443,1.3119206048768375
2021-01-31,14316,KPTI,KARYOPHARM THERAPEUTICS INC,-0.01,-0.016196000000000002,-0.0038395768428637466,0.9049053656001611
2021-01-31,14328,AMC,A M C ENTERTAINMENT HOLDINGS INC,-0.01,5.254671,-0.010958552785518293,2.3699605375910804
2021-01-31,14406,ESI,ELEMENT SOLUTIONS INC,0.01,-0.039527,0.0074050397792657105,1.807282599421268
2021-01-31,14426,DRNA,DICERNA PHARMACEUTICALS INC,0.01,0.019927,0.008669041598527587,1.306677138789176
2021-01-31,14432,ITCI,INTRA CELLULAR THERAPIES INC,-0.01,0.010960000000000001,-0.006704041957365038,1.4376033889258455
2021-01-31,14434,MBUU,MALIBU BOATS INC,0.01,0.122792,0.007345772771770136,1.9111379925348537
2021-01-31,14467,RVNC,REVANCE THERAPEUTICS INC,-0.01,-0.10237500000000001,-0.0011661187432807267,1.4131918235801548
2021-01-31,14516,QTWO,Q 2 HOLDINGS INC,0.01,0.011493000000000001,0.007537391219714542,1.6240808899192105
2021-01-31,14608,SABR,SABRE CORP,-0.01,-0.10320700000000001,-0.013044123432250665,2.084864317147646
2021-01-31,14634,PE,PARSLEY ENERGY INC,-0.01,0.15435100000000002,-0.0036887823063576387,2.152147461942106
2021-01-31,14641,ZEN,ZENDESK INC,0.01,0.00778,0.008596472305694141,1.318486272369096
2021-01-31,14782,TRUP,TRUPANION INC,0.01,-0.062781,0.006797707561628834,1.9653225991143524
2021-01-31,14790,ADVM,ADVERUM BIOTECHNOLOGIES INC,-0.01,0.137408,-0.0029392499569325047,1.6890989936879874
2021-01-31,14813,MARA,MARATHON PATENT GROUP INC,-0.01,0.986544,-0.013935209498157701,4.914921764241341
2021-01-31,14815,MRNS,MARINUS PHARMACEUTICALS INC,-0.01,0.018807,-0.0026179608931572247,1.6594732712951286
2021-01-31,14823,OCUL,OCULAR THERAPEUTIX INC,-0.01,-0.12323400000000001,-0.003219309444591344,2.36349184382608
2021-01-31,14828,SAGE,SAGE THERAPEUTICS INC,-0.01,-0.06778400000000001,-0.004141274164115542,2.146557244727091
2021-01-31,14879,TTOO,T2 BIOSYSTEMS INC,-0.01,0.604793,-0.0067131227453263295,0.6704221815725325
2021-01-31,14882,CZR,CAESARS ENTERTAINMENT INC DE,-0.01,-0.052287999999999994,-0.005857000022514904,3.0424346067170727
2021-01-31,14934,NXTD,NXT ID INC,-0.01,-0.218796,-0.031096990224784248,1.34710236274648
2021-01-31,14953,BOOT,BOOT BARN HOLDINGS INC,0.01,0.320065,0.005881671485225052,2.9495828163148325
2021-01-31,14970,HUBS,HUBSPOT INC,0.01,-0.061189999999999994,0.007864069800112996,1.72417526170794
2021-01-31,14983,W,WAYFAIR INC,0.01,0.205924,0.004753225231819085,3.021047916487382
2021-01-31,15014,PLAY,DAVE & BUSTERS ENTERTAINMENT INC,-0.01,0.133199,-0.016717261496222,1.9755855761022203
2021-01-31,15056,ADMA,ADMA BIOLOGICS INC,-0.01,0.138416,-0.007543259752565011,1.6820801819183313
2021-01-31,15132,OCGN,OCUGEN INC,-0.01,-0.032832999999999994,-0.025922387502763967,3.499673461562194
2021-01-31,15186,VUZI,VUZIX CORP,-0.01,0.216914,-0.005185070469099626,2.300222936384366
2021-01-31,15221,RCKT,ROCKET PHARMACEUTICALS INC,-0.01,0.00433,-0.005397008447347531,2.047855806975289
2021-01-31,15273,SUNW,SUNWORKS INC,-0.01,2.4647979999999996,-0.006165096243775544,2.4334409953432674
2021-01-31,15287,CRBP,CORBUS PHARMACEUTICALS HLD INC,0.01,0.46395400000000003,0.025386870111409183,2.016435169946731
2021-01-31,15375,JAGX,JAGUAR HEALTH INC,-0.01,2.4600769999999996,-0.0395170437428483,1.7717909585181266
2021-01-31,15381,OPGN,OPGEN INC,-0.01,0.06368,-0.001584930854494517,-0.27000683675894727
2021-01-31,15398,CC,CHEMOURS CO,0.01,0.062479,0.0062487696875199615,2.2882063758763382
2021-01-31,15431,MCRB,SERES THERAPEUTICS INC,-0.01,-0.030658,-0.0035710521111869003,1.6052244208030444
2021-01-31,15454,GKOS,GLAUKOS CORP,0.01,0.178402,0.00828626084138137,1.7907612521397764
2021-01-31,15533,NK,NANTKWEST INC,-0.01,0.415933,-0.00543511785521668,2.5403718181027766
2021-01-31,15638,GBT,GLOBAL BLOOD THERAPEUTICS INC,-0.01,0.157193,-0.005791650087650164,1.3004282889734458
2021-01-31,15649,MSGS,MADISON SQUARE GARD SPORTS CORP,0.01,-0.120687,0.009261244105752395,0.9146922791614568
2021-01-31,15658,RGNX,REGENXBIO INC,-0.01,-0.088891,-0.0012102718801887625,1.3394976522401711
2021-01-31,15782,WSC,WILLSCOT MOBILE MINI HLDGS CORP,0.006027855182727476,0.02326,0.007223207008819815,1.7377983161750579
2021-01-31,15826,SQ,SQUARE INC,0.01,-0.007765,0.0065955633536261,2.61592165484719
2021-01-31,15831,AXSM,AXSOME THERAPEUTICS INC,-0.01,-0.16427799999999998,-0.00341647382740937,2.393556772372481
2021-01-31,15850,MTCH,MATCH GROUP INC NEW,0.01,-0.07498500000000001,0.013364737738911255,0.5985245970524176
2021-01-31,16068,RETA,REATA PHARMACEUTICALS INC,-0.01,-0.162075,-0.013632599894136052,1.4341021027163177
2021-01-31,16119,ATKR,ATKORE INTERNATIONAL GROUP INC,0.01,0.07901,0.005807406167644085,2.403132169969321
2021-01-31,16140,TWLO,TWILIO INC,0.01,0.061786,0.007988037965506609,1.4948930639503941
2021-01-31,16146,APVO,APTEVO THERAPEUTICS INC,0.003972144817271753,-0.085994,-0.0007739436466496888,5.101804818433428
2021-01-31,16173,WTRH,WAITR HOLDINGS INC,-0.01,0.273335,0.00403518958027204,-1.69633118850868
2021-01-31,16268,HOME,AT HOME GROUP INC,0.01,0.57628,0.005371966877366763,2.6258504980514905
2021-01-31,16303,NOVN,NOVAN INC,-0.01,0.402168,-0.02025669402248502,-8.569131982819585e-05
2021-01-31,16309,TTD,TRADE DESK INC,0.01,-0.043753999999999994,0.007621109865888444,2.5012565276920773
2021-01-31,16318,ELF,E L F BEAUTY INC,0.01,-0.136211,0.007750065028723818,1.9245021931733353
2021-01-31,16382,COUP,COUPA SOFTWARE INC,0.01,-0.085733,0.007856881975504005,1.551610631194885
2021-01-31,16436,ARCH,ARCH RESOURCES INC,-0.01,0.09476799999999999,-0.006250862580462476,1.0540471619630765
2021-01-31,16437,CWH,CAMPING WORLD HOLDINGS INC,0.01,0.311278,0.004247347845969029,3.307530371853927
2021-01-31,16463,GNUS,GENIUS BRANDS INTERNATIONAL INC,-0.01,0.289809,-0.004191533690367389,0.9911881338825768
2021-01-31,16528,POLA,POLAR POWER INC,-0.01,3.0962889999999996,-0.005731857781545353,1.2569391964965726
2021-01-31,16541,AQB,AQUABOUNTY TECHNOLOGIES INC,-0.01,0.138082,-0.002607927310813712,1.3356954165836297
2021-01-31,16554,JELD,JELD WEN HOLDING INC,0.01,0.024796,0.006142412803385109,2.461395609615864
2021-01-31,16664,FND,FLOOR & DECOR HOLDINGS INC,0.01,-0.008447,0.007731647874553431,1.7985089929986708
2021-01-31,16692,IR,INGERSOLL RAND INC,0.01,-0.081697,0.008621664299900293,1.4617493180755978
2021-01-31,16921,ANGI,ANGI HOMESERVICES INC,0.01,0.059446000000000006,0.006672095411115148,1.970370040903902
2021-01-31,16924,DCPH,DECIPHERA PHARMACEUTICALS INC,-0.01,-0.22555899999999998,-0.0029795371824245143,1.370060307966303
2021-01-31,16932,ROKU,ROKU INC,0.01,0.171661,0.00897010724616451,1.8773853800974385
2021-01-31,17037,SAIL,SAILPOINT TECHNOLOGIES HLDGS INC,0.01,0.038835,0.007596373571781014,1.9648178113229038
2021-01-31,17104,APLS,APELLIS PHARMACEUTICALS INC,-0.01,-0.226095,-0.0018502858824116328,1.4104195344087642
2021-01-31,17234,AVYA,AVAYA HOLDINGS CORP,0.01,0.161312,0.00768483565849547,1.6253146121753832
2021-01-31,17271,SLDB,SOLID BIOSCIENCES INC,-0.01,-0.13988799999999998,-0.01153637984671605,1.0875815158157556
2021-01-31,21020,AAL,AMERICAN AIRLINES GROUP INC,-0.01,0.08872999999999999,-0.006221060512307187,1.729152974082844
2021-01-31,24328,EQT,E Q T CORP,-0.01,0.283196,-0.0006809068697090574,1.187713321484676
2021-01-31,25419,WHR,WHIRLPOOL CORP,0.01,0.02544,0.007432482454861755,1.749958880622722
2021-01-31,28345,MUR,MURPHY OIL CORP,-0.01,0.022268,-0.006870547579850903,3.197638251238824
2021-01-31,34833,OXY,OCCIDENTAL PETROLEUM CORP,-0.01,0.15882200000000002,-0.004449981112957103,2.266155613261878
2021-01-31,38295,SPB,SPECTRUM BRANDS HOLDINGS INC NEW,0.01,-0.043222,0.007769658480084306,1.8429964267484438
2021-01-31,38850,SKY,SKYLINE CHAMPION CORP,0.01,0.086897,0.009016745601871901,2.4425461730675564
2021-01-31,39490,APA,APACHE CORP,-0.01,0.007808,-0.008663649538906823,4.626262864736428
2021-01-31,46922,RAD,RITE AID CORP,-0.01,0.660725,-0.003514673350650834,0.9769034236907417
2021-01-31,50017,RRC,RANGE RESOURCES CORP,-0.01,0.374581,-0.004341592603377516,2.603155721074216
2021-01-31,50948,SMTC,SEMTECH CORP,0.01,-0.015860000000000003,0.007638359487071203,1.579840702246066
2021-01-31,57913,VXRT,VAXART INC,-0.01,1.098028,-0.0011607411549898613,0.6965209754340974
2021-01-31,61241,AMD,ADVANCED MICRO DEVICES INC,0.01,-0.066233,0.008888597336245184,2.432479455032762
2021-01-31,63765,SWN,SOUTHWESTERN ENERGY CO,-0.01,0.265055,-0.0021668152499226935,1.5045706755786812
2021-01-31,67467,BIG,BIG LOTS INC,0.01,0.390124,0.006554865608608398,2.2237773083067776
2021-01-31,75182,PII,POLARIS INC,0.01,0.22445,0.0069843101139912015,1.9642946111820145
2021-01-31,75654,CGNX,COGNEX CORP,0.01,0.022935,0.008185400040888037,1.5271453866487643
2021-01-31,75672,WWR,WESTWATER RESOURCES INC,-0.01,0.294072,-0.003934343279694804,1.9606652005592646
2021-01-31,75860,IMGN,IMMUNOGEN INC,-0.01,0.10538,-0.006019936418262116,1.5911120902275953
2021-01-31,75912,PTC,P T C INC,0.01,0.111149,0.008437734422449671,1.2844967827997429
2021-01-31,76095,HOLX,HOLOGIC INC,0.01,0.094695,0.008648992575345271,1.1914798582550177
2021-01-31,76461,VERU,VERU INC,-0.01,0.019607,-0.02355271995858074,0.8542625301022617
2021-01-31,76839,FIZZ,NATIONAL BEVERAGE CORP,0.01,0.784877,0.009220931018588391,1.3315137956789662
2021-01-31,77178,QCOM,QUALCOMM INC,0.01,0.025817,0.008501155247065047,1.259522128416553
2021-01-31,77610,OLED,UNIVERSAL DISPLAY CORP,0.01,0.004393,0.00863198544927667,1.3179058972204827
2021-01-31,77659,BBBY,BED BATH & BEYOND INC,0.01,0.989256,0.007037577956969767,2.0287813257415723
2021-01-31,77661,DHI,D R HORTON INC,0.01,0.114289,0.008085943725813229,1.5781602565885835
2021-01-31,77917,ASGN,ASGN INC,0.01,-0.007468,0.006711306797329762,2.1186422976381567
2021-01-31,78170,SM,S M ENERGY CO,-0.01,0.370869,-0.01382336503139209,6.382385613563305
2021-01-31,79878,UFPI,U F P INDUSTRIES INC,0.01,-0.029029,0.008352095791894816,1.3461141519220192
2021-01-31,80054,MED,MEDIFAST INC,0.01,0.19517700000000002,0.010349596740296922,1.499008393064284
2021-01-31,80069,ARWR,ARROWHEAD PHARMACEUTICALS INC,-0.01,0.005688,-0.0017710206557740244,1.5361871814774464
2021-01-31,80539,NKTR,NEKTAR THERAPEUTICS,-0.01,0.158778,-0.004085480099195911,1.7156401652804907
2021-01-31,80926,CPE,CALLON PETROLEUM CO DEL,-0.01,0.051626000000000005,-0.033616371062457226,3.3604893490804724
2021-01-31,81222,RCII,RENT A CENTER INC NEW,0.01,0.130798,0.010374954735490462,1.5839432596519392
2021-01-31,81593,COOP,MR COOPER GROUP INC,0.01,-0.122508,0.00786514081575918,1.5302973366380754
2021-01-31,81666,HA,HAWAIIAN HOLDINGS INC,-0.01,0.10560399999999999,-0.004285107512458986,2.2502454797327727
2021-01-31,81774,FCX,FREEPORT MCMORAN INC,0.01,0.034159,0.006329045821796051,2.2406540165713302
2021-01-31,82670,TGTX,T G THERAPEUTICS INC,-0.01,-0.072134,-0.004685980414392825,2.381099335662583
2021-01-31,83011,WSM,WILLIAMS SONOMA INC,0.01,0.271156,0.008234562886047177,1.6398879640511765
2021-01-31,83885,MVIS,MICROVISION INC WA,-0.01,0.320586,-0.021530030772930697,3.68363259695927
2021-01-31,84041,TGI,TRIUMPH GROUP INC NEW,-0.01,-0.137785,-0.00856179836418874,3.150454050940937
2021-01-31,84319,LAD,LITHIA MOTORS INC,0.01,0.088825,0.00764645397132403,1.7940815340877292
2021-01-31,84511,VCEL,VERICEL CORP,0.01,0.336418,0.006287588051487753,2.818202150630098
2021-01-31,84656,ALV,AUTOLIV INC,0.01,-0.036854,0.007422209801997477,1.824630868784286
2021-01-31,84734,FBC,FLAGSTAR BANCORP INC,0.01,0.051230000000000005,0.007897491503966562,1.7039372258914576
2021-01-31,84788,AMZN,AMAZON COM INC,0.01,-0.015621999999999999,0.008922601796922468,1.1028623255546215
2021-01-31,85002,SRPT,SAREPTA THERAPEUTICS INC,0.01,-0.475675,0.009049447685449276,1.9906281626248117
2021-01-31,85035,QRVO,QORVO INC,0.01,0.02768,0.00815670561930097,1.415007549853815
2021-01-31,85427,GPI,GROUP 1 AUTOMOTIVE INC,0.01,0.049367,0.006525884044428134,2.0518246660833452
2021-01-31,85627,SAH,SONIC AUTOMOTIVE INC,0.01,0.061142,0.00560516928847318,2.4512025949008374
2021-01-31,85914,BBY,BEST BUY COMPANY INC,0.01,0.090444,0.008222017457927173,1.440428523357403
2021-01-31,86432,PB,PROSPERITY BANCSHARES INC,0.01,-0.027728,0.00835069873535142,1.3359527368270974
2021-01-31,86444,INO,INOVIO PHARMACEUTICALS INC,-0.01,0.440632,-0.004076330049766505,1.0623136857503788
2021-01-31,86489,SNBR,SLEEP NUMBER CORP,0.01,0.316104,0.006908735496998021,2.0066788948642023
2021-01-31,86580,NVDA,NVIDIA CORP,0.01,-0.005044,0.008335421986108822,1.3765335342552873
2021-01-31,86778,MKSI,M K S INSTRUMENTS INC,0.01,0.050602,0.007789566714498605,1.5206044041033984
2021-01-31,86799,CNX,C N X RESOURCES CORP,-0.01,0.173102,-0.001381818644595349,1.6138396753226885
2021-01-31,86810,TREX,TREX COMPANY INC,0.01,0.096108,0.008015114333742124,1.4119934190998211
2021-01-31,86876,WCC,WESCO INTERNATIONAL INC,0.01,-0.030492000000000002,0.006116843804456975,2.458784072337242
2021-01-31,87162,FLWS,1 800 FLOWERS COM INC,0.01,0.181877,0.009101353603226565,1.5874383715967177
2021-01-31,87337,PLUG,PLUG POWER INC,-0.01,0.862826,-0.00319513225020578,1.8239313355122577
2021-01-31,87426,LCII,L C I INDUSTRIES,0.01,-0.002359,0.008179680383864624,1.570567717585518
2021-01-31,88173,LXRX,LEXICON PHARMACEUTICALS INC,-0.01,1.312819,-0.027427965247409425,2.002658657957234
2021-01-31,88319,VC,VISTEON CORP,0.01,0.015569000000000001,0.007079785798428516,1.9801474643818717
2021-01-31,88421,ARNA,ARENA PHARMACEUTICALS INC,-0.01,-0.033756999999999995,-0.0008321657450371859,0.8073667830056132
2021-01-31,88511,CRIS,CURIS INC,-0.01,0.27590000000000003,-0.033063775516809356,3.3904991634348223
2021-01-31,88648,TTMI,TTM TECHNOLOGIES INC,0.01,-0.027955,0.007935275470656838,1.5508458591368137
2021-01-31,88810,RIGL,RIGEL PHARMACEUTICALS INC,-0.01,0.039954,-0.004162562270600923,1.4743303025922725
2021-01-31,88860,ALGN,ALIGN TECHNOLOGY INC,0.01,-0.016888,0.007669528795005698,1.6102874723153133
2021-01-31,89394,OSTK,OVERSTOCK COM INC DEL,0.01,0.617632,0.004642970437870289,4.37066810068311
2021-01-31,89540,DKS,DICKS SPORTING GOODS INC,0.01,0.192091,0.007924013849553383,1.5586335651838725
2021-01-31,89901,WLL,WHITING PETROLEUM CORP NEW,-0.01,-0.186446,-0.02273286058841725,4.325813926533653
2021-01-31,89971,TPX,TEMPUR SEALY INTERNATIONAL INC,0.01,-0.022268,0.007289365223197001,1.9094925029734502
2021-01-31,90029,DVAX,DYNAVAX TECHNOLOGIES CORP,-0.01,0.417932,-0.0014510041469237608,1.2504525636092834
2021-01-31,90031,ONCT,ONCTERNAL THERAPEUTICS INC,-0.01,0.10403599999999999,-0.0199446479882202,1.6293573736822062
2021-01-31,90097,UCTT,ULTRA CLEAN HOLDINGS INC,0.01,0.239119,0.007066668969128398,1.9247887059398325
2021-01-31,90126,CYTK,CYTOKINETICS INC,-0.01,-0.053463,-0.004234017705217443,1.3904469554161647
2021-01-31,90177,ACAD,ACADIA PHARMACEUTICALS,0.01,-0.101243,0.008401736621921162,1.3683079911944174
2021-01-31,90313,CAAS,CHINA AUTOMOTIVE SYSTEMS INC,0.01,0.011172000000000001,0.005399809358014037,3.372458143805978
2021-01-31,90436,HALO,HALOZYME THERAPEUTICS INC,0.01,0.114213,0.008060601499170183,1.786337311714966
2021-01-31,90640,AYRO,AYRO INC,0.01,0.096994,0.002580917319774407,3.916230187708939
2021-01-31,90720,BLDR,BUILDERS FIRSTSOURCE INC,0.01,-0.062776,0.0062250743134428755,2.5232739445428725
2021-01-31,90971,IRBT,IROBOT CORP,0.01,0.495782,0.008130195901801595,1.4237029364859748
2021-01-31,91041,LYV,LIVE NATION ENTERTAINMENT INC,-0.01,-0.095718,-0.0006232713563734597,1.2877777971695124
2021-01-31,91103,UAL,UNITED AIRLINES HOLDINGS INC,-0.01,-0.075422,-0.0063717085422212005,1.5518205548331552
2021-01-31,91201,IGC,INDIA GLOBALIZATION CAPITAL INC,-0.01,0.019185,-0.004837656810307219,2.914148536590663
2021-01-31,91215,DK,DELEK U S HOLDINGS INC NEW,-0.01,0.167347,-0.0027541293325443667,2.1921303668790677
2021-01-31,91277,QRTEA,QURATE RETAIL INC,0.01,0.148541,0.007436453860203236,1.82229370783813
2021-01-31,91594,SPR,SPIRIT AEROSYSTEMS HOLDINGS INC,-0.01,-0.13358399999999998,-0.005746250593314986,1.9873456410909576
2021-01-31,91668,IPGP,I P G PHOTONICS CORP,0.01,-0.001655,0.008083807800928051,1.422373117020471
2021-01-31,91915,CNK,CINEMARK HOLDINGS INC,-0.01,0.162504,-0.006898652715028219,2.494179196833971
2021-01-31,91926,DAL,DELTA AIR LINES INC,-0.01,-0.056001999999999996,-0.003246382803256204,1.3765500153129124
2021-01-31,91964,OPTT,OCEAN POWER TECHNOLOGIES INC,-0.01,0.49066,-0.005206690348583488,3.0302123230651796
2021-01-31,92400,LL,LUMBER LIQUIDATORS HOLDINGS INC,0.01,-0.090482,0.006498805544051606,2.5827769399006777
2021-01-31,92594,SLS,SELLAS LIFE SCIENCES GROUP INC,-0.01,0.049868,-0.01762818103067286,2.3559084415835034
2021-01-31,93085,OMER,OMEROS CORP,-0.01,0.362222,-0.008892241122448656,1.6009821360425025
2021-01-31,93393,GNMK,GENMARK DIAGNOSTICS INC,0.01,-0.054155999999999996,0.005485273014751793,2.8917163887511634
2021-01-31,93423,SIX,SIX FLAGS ENTERTAINMENT CORP,-0.01,0.002887,-0.0041303294439347955,2.342042057623254
2021-02-28,11369,UBSI,UNITED BANKSHARES INC,0.01,0.167043,0.008170823224783026,1.3051975241140166
2021-02-28,11896,MXIM,MAXIM INTEGRATED PRODUCTS INC,0.01,0.062206,0.008392602648602752,1.163486490885546
2021-02-28,12017,XSPA,XPRESSPA GROUP INC,-0.01,-0.207252,-0.02519547418659838,2.2025251447053464
2021-02-28,12089,RP,REALPAGE INC,0.01,0.0023810000000000003,0.008432866228865844,1.127068745908782
2021-02-28,12413,ZGNX,ZOGENIX INC,-0.01,0.118626,-0.00803531226855069,1.3697727180062358
2021-02-28,12579,GEVO,GEVO INC,-0.01,-0.044336,-0.010964111291063942,3.305262553611649
2021-02-28,12622,HCA,H C A HEALTHCARE INC,0.01,0.058732,0.007692815056648244,1.5339782161353934
2021-02-28,13046,UI,UBIQUITI INC,0.01,0.036613,0.008481107521404144,1.3888083111116516
2021-02-28,13107,CLVS,CLOVIS ONCOLOGY INC,-0.01,-0.24181699999999998,-0.0037487048679439115,1.6409607966616886
2021-02-28,13244,MTDR,MATADOR RESOURCES CO,-0.01,0.367102,-0.015626975294756925,4.584459046997497
2021-02-28,13265,OEG,ORBITAL ENERGY GROUP INC,-0.01,-0.20312999999999998,-0.01671933196806239,1.2865560197914874
2021-02-28,13326,MTSI,MACOM TECHNOLOGY SOLS HLDS INC,0.01,0.13168200000000002,0.007054840195358263,2.257751365076897
2021-02-28,13407,FB,FACEBOOK INC,0.01,-0.002793,0.00883750053075053,1.1754583540860515
2021-02-28,13410,SUPN,SUPERNUS PHARMACEUTICALS INC,0.01,-0.085789,0.008313100439769178,1.5145846850897673
2021-02-28,13412,IDEX,IDEANOMICS INC,-0.01,-0.175756,-0.003944174871160507,-0.0583751398148975
2021-02-28,13453,CEMI,CHEMBIO DIAGNOSTICS INC,-0.01,-0.15634199999999998,-0.004070336808118196,1.9040396500540144
2021-02-28,13511,PANW,PALO ALTO NETWORKS INC,0.01,0.021509,0.008466908630691808,1.4089593506975937
2021-02-28,13625,SSTK,SHUTTERSTOCK INC,0.01,0.357548,0.008760951414906508,0.9967559536472395
2021-02-28,13643,ICPT,INTERCEPT PHARMACEUTICALS INC,0.01,-0.385403,0.018756963590258295,1.5133417720859428
2021-02-28,13687,RH,R H,0.01,0.031530999999999997,0.007321150636447366,2.4524412800729247
2021-02-28,13693,ATOS,ATOSSA THERAPEUTICS INC,-0.01,0.230724,-0.009262390661609386,1.764975354651677
2021-02-28,13730,PBF,P B F ENERGY INC,-0.01,0.6764600000000001,-0.020233263336698403,2.8554050799664945
2021-02-28,13766,BCC,BOISE CASCADE CO,0.01,0.050476999999999994,0.0076310511198862,1.9960058530617455
2021-02-28,13924,EPZM,EPIZYME INC,-0.01,-0.12424600000000001,-0.009519746160503493,1.4982471071160435
2021-02-28,13947,BLUE,BLUEBIRD BIO INC,-0.01,-0.301953,-0.00444506881998987,1.6889432190456286
2021-02-28,14044,AGIO,AGIOS PHARMACEUTICALS INC,-0.01,0.009961,-0.006311468582105691,1.6249826108415835
2021-02-28,14056,ONTX,ONCONOVA THERAPEUTICS INC,-0.01,0.865627,-0.014608681967311568,1.8655573792865334
2021-02-28,14097,FOXF,FOX FACTORY HOLDING CORP,0.01,0.06272699999999999,0.007703182185461765,1.7136839624049034
2021-02-28,14107,TNXP,TONIX PHARMACEUTICALS HLDG CORP,-0.01,0.215978,-0.009544957877618476,1.3417467939657646
2021-02-28,14172,PPSI,PIONEER POWER SOLUTIONS INC,-0.01,-0.110664,-0.0002032089859745038,0.4363737482295679
2021-02-28,14257,MGNX,MACROGENICS INC,-0.01,0.223536,-0.008016830989831567,2.293225430141906
2021-02-28,14262,SRNE,SORRENTO THERAPEUTICS INC,-0.01,-0.236222,-0.0062133084413330845,2.2571361084083725
2021-02-28,14316,KPTI,KARYOPHARM THERAPEUTICS INC,-0.01,-0.092625,-0.003438702384826884,0.6245579251605864
2021-02-28,14328,AMC,A M C ENTERTAINMENT HOLDINGS INC,-0.01,-0.395973,-0.047630203868398606,1.7961495448541007
2021-02-28,14406,ESI,ELEMENT SOLUTIONS INC,0.01,0.062785,0.007599958711610224,1.6439869780112344
2021-02-28,14432,ITCI,INTRA CELLULAR THERAPIES INC,-0.006080746777967962,0.101977,-0.0016785797108192385,1.2979541668175514
