target_month,permno,ticker,company_name,weight,ret_exc_lead1m,pred,raw_beta_60m
2021-01-31,89244,WW,W W INTERNATIONAL INC,-0.01,0.088479,0.002691497221254099,1.9423746130906807
2021-01-31,89297,CCOI,COGENT COMMUNICATIONS HLDS INC,-0.01,-0.048818,0.002691497221254099,0.08380010489638172
2021-01-31,89393,NFLX,NETFLIX INC,0.01,-0.01547,0.002691497221254099,0.8720528734893317
2021-01-31,89394,OSTK,OVERSTOCK COM INC DEL,0.01,0.617632,0.002691497221254099,4.37066810068311
2021-01-31,89413,BGFV,BIG 5 SPORTING GOODS CORP,-0.01,0.27517400000000003,0.002691497221254099,2.541369985939664
2021-01-31,89453,RRGB,RED ROBIN GOURMET BURGERS INC,0.01,0.361888,0.002691497221254099,2.8278670078665287
2021-01-31,89506,SAIA,SAIA INC,0.01,-0.022446,0.002691497221254099,1.1800947952291536
2021-01-31,89971,TPX,TEMPUR SEALY INTERNATIONAL INC,-0.01,-0.022268,0.002691497221254099,1.9094925029734502
2021-01-31,90097,UCTT,ULTRA CLEAN HOLDINGS INC,-0.01,0.239119,0.002691497221254099,1.9247887059398325
2021-01-31,90313,CAAS,CHINA AUTOMOTIVE SYSTEMS INC,0.01,0.011172000000000001,0.002691497221254099,3.372458143805978
2021-01-31,90520,CE,CELANESE CORP DEL,0.01,-0.059996999999999995,0.002691497221254099,1.157657599218235
2021-01-31,90640,AYRO,AYRO INC,0.01,0.096994,0.002691497221254099,3.916230187708939
2021-01-31,90716,ATSG,AIR TRANSPORT SERVICES GROUP INC,-0.01,-0.18926099999999998,0.002691497221254099,0.6772869297823849
2021-01-31,90870,ROLL,R B C BEARINGS INC,0.01,-0.06545000000000001,0.002691497221254099,1.3787028024861971
2021-01-31,90885,EVRI,EVERI HOLDINGS INC,0.01,-0.052905999999999995,0.002691497221254099,2.934417517398283
2021-01-31,90978,SPWR,SUNPOWER CORP,-0.01,1.106428,0.002691497221254099,2.2023668217193313
2021-01-31,90993,ICE,INTERCONTINENTALEXCHANGE GRP INC,-0.01,-0.042894999999999996,0.002691497221254099,0.635746726027027
2021-01-31,91201,IGC,INDIA GLOBALIZATION CAPITAL INC,0.01,0.019185,0.002691497221254099,2.914148536590663
2021-01-31,91500,EXLS,EXLSERVICE HOLDINGS INC,0.01,-0.099306,0.002691497221254099,0.8874994807789416
2021-01-31,91611,FSLR,FIRST SOLAR INC,0.01,0.0022789999999999998,0.002691497221254099,1.1539639007085254
2021-01-31,91658,AIMC,ALTRA INDUSTRIAL MOTION CORP,-0.01,-0.07257000000000001,0.002691497221254099,2.4383027154091192
2021-01-31,91659,ALGT,ALLEGIANT TRAVEL CO,-0.01,-0.040999,0.002691497221254099,1.6608646818723394
2021-01-31,91826,PRTS,CARPARTS COM INC,-0.01,0.267912,0.002691497221254099,2.6453259348809026
2021-01-31,91900,GLUU,GLU MOBILE INC,0.01,-0.022244,0.002691497221254099,0.8922089905715544
2021-01-31,91915,CNK,CINEMARK HOLDINGS INC,-0.01,0.162504,0.002691497221254099,2.494179196833971
2021-01-31,91964,OPTT,OCEAN POWER TECHNOLOGIES INC,0.01,0.49066,0.002691497221254099,3.0302123230651796
2021-01-31,91983,CLR,CONTINENTAL RESOURCES INC,0.01,0.207929,0.002691497221254099,3.221767407301635
2021-01-31,92032,ALBO,ALBIREO PHARMA INC,-0.01,-0.02244,0.002691497221254099,1.598476396544643
2021-01-31,92035,CLNE,CLEAN ENERGY FUELS CORP,-0.01,0.301481,0.002691497221254099,2.125110838328803
2021-01-31,92052,TTGT,TECHTARGET INC,0.01,0.2637,0.002691497221254099,0.9664953840543122
2021-01-31,92203,LULU,LULULEMON ATHLETICA INC,0.01,-0.055645,0.002691497221254099,1.1519354770182217
2021-01-31,92589,KNDI,KANDI TECHNOLOGIES GROUP INC,-0.01,0.289809,0.002691497221254099,2.257743564711469
2021-01-31,92594,SLS,SELLAS LIFE SCIENCES GROUP INC,-0.01,0.049868,0.002691497221254099,2.3559084415835034
2021-01-31,92602,PM,PHILIP MORRIS INTERNATIONAL INC,-0.01,-0.037973,0.002691497221254099,0.6915507991602858
2021-01-31,92614,AWK,AMERICAN WATER WORKS CO INC,-0.01,0.036117,0.002691497221254099,0.15385450172016674
2021-01-31,92686,CAPR,CAPRICOR THERAPEUTICS INC,0.01,0.918321,0.002691497221254099,4.916467383193616
2021-01-31,93073,ADUS,ADDUS HOMECARE CORP,-0.01,-0.03882,0.002691497221254099,0.6676055523039977
2021-01-31,93089,VRSK,VERISK ANALYTICS INC,0.01,-0.116092,0.002691497221254099,0.7370322912977918
2021-01-31,93289,MXL,MAXLINEAR INC,-0.01,-0.17810299999999998,0.002691497221254099,1.841706251559993
2021-01-31,93369,RCM,R1 R C M INC,0.01,0.050329000000000006,0.002691497221254099,1.0137661253964247
2021-01-31,93436,TSLA,TESLA INC,-0.01,0.12446,0.002691497221254099,2.06619164308397
2021-02-28,10645,LAKE,LAKELAND INDUSTRIES INC,-0.01,0.129092,0.002691497221254099,0.13683376196381786
2021-02-28,10693,EHC,ENCOMPASS HEALTH CORP,-0.01,0.00045299999999999995,0.002691497221254099,1.1075357156065309
2021-02-28,11809,CLH,CLEAN HARBORS INC,0.01,0.099232,0.002691497221254099,1.7116162711002485
2021-02-28,11896,MXIM,MAXIM INTEGRATED PRODUCTS INC,0.01,0.062206,0.002691497221254099,1.163486490885546
2021-02-28,12060,GE,GENERAL ELECTRIC CO,-0.01,0.17411200000000002,0.002691497221254099,1.0808861981511968
2021-02-28,12369,GM,GENERAL MOTORS CO,0.01,0.012781,0.002691497221254099,1.3319118079681231
2021-02-28,12400,LPLA,L P L FINANCIAL HOLDINGS INC,0.01,0.214096,0.002691497221254099,1.3579919538949594
2021-02-28,12413,ZGNX,ZOGENIX INC,0.01,0.118626,0.002691497221254099,1.3697727180062358
2021-02-28,12591,APO,APOLLO GLOBAL MANAGEMENT INC,0.01,0.089213,0.002691497221254099,1.5059901513562302
2021-02-28,12639,CSOD,CORNERSTONE ONDEMAND INC,0.01,0.235163,0.002691497221254099,1.2815263945613113
2021-02-28,12880,AMCX,A M C NETWORKS INC,0.01,0.32715,0.002691497221254099,1.321912515879986
2021-02-28,13105,ACHC,ACADIA HEALTHCARE CO INC,0.01,0.089931,0.002691497221254099,1.4929523205691786
2021-02-28,13108,GRPN,GROUPON INC,-0.01,0.270075,0.002691497221254099,2.4941815898278077
2021-02-28,13201,REGI,RENEWABLE ENERGY GROUP INC,-0.01,-0.132076,0.002691497221254099,1.0437846959618196
2021-02-28,13244,MTDR,MATADOR RESOURCES CO,-0.01,0.367102,0.002691497221254099,4.584459046997497
2021-02-28,13284,ALSN,ALLISON TRANSMISSION HLDGS INC,0.01,-0.063708,0.002691497221254099,1.1729065317131098
2021-02-28,13305,RXN,REXNORD CORP NEW,0.01,0.189563,0.002691497221254099,1.385859857952505
2021-02-28,13316,VCRA,VOCERA COMMUNICATIONS INC,-0.01,-0.025301,0.002691497221254099,0.1898185869958543
2021-02-28,13527,FIVE,FIVE BELOW INC,0.01,0.059079999999999994,0.002691497221254099,1.2312721891906797
2021-02-28,13543,GMED,GLOBUS MEDICAL INC,-0.01,0.013085,0.002691497221254099,0.9332986393432584
2021-02-28,13643,ICPT,INTERCEPT PHARMACEUTICALS INC,0.01,-0.385403,0.002691497221254099,1.5133417720859428
2021-02-28,13730,PBF,P B F ENERGY INC,-0.01,0.6764600000000001,0.002691497221254099,2.8554050799664945
2021-02-28,13963,NWSA,NEWS CORP NEW,0.01,0.20871800000000001,0.002691497221254099,1.6444126637334378
2021-02-28,14076,MUSA,MURPHY USA INC,-0.01,0.002607,0.002691497221254099,0.921012596060203
2021-02-28,14102,SFM,SPROUTS FARMERS MARKET INC,-0.007326228242889903,-0.068036,0.002691497221254099,0.18606828660101662
2021-02-28,14161,FPRX,FIVE PRIME THERAPEUTICS INC,-0.01,0.32949999999999996,0.002691497221254099,4.5005673724409885
2021-02-28,14273,CHGG,CHEGG INC,-0.01,0.013287,0.002691497221254099,0.938834836051015
2021-02-28,14276,KODK,EASTMAN KODAK CO,-0.01,-0.101192,0.002691497221254099,2.704415350174321
2021-02-28,14325,TNDM,TANDEM DIABETES CARE INC,-0.01,0.036004999999999995,0.002691497221254099,0.17382250091915247
2021-02-28,14338,HLT,HILTON WORLDWIDE HOLDINGS INC,0.01,0.21979900000000002,0.002691497221254099,1.2196697281382576
2021-02-28,14359,XNCR,XENCOR INC,-0.01,0.07689499999999999,0.002691497221254099,0.8056037051669459
2021-02-28,14426,DRNA,DICERNA PHARMACEUTICALS INC,-0.01,0.200667,0.002691497221254099,1.0825286743644273
2021-02-28,14442,TRVN,TREVENA INC,-0.01,-0.0161,0.002691497221254099,2.4531437243489362
2021-02-28,14521,TNET,TRINET GROUP INC,0.01,0.083075,0.002691497221254099,1.4608705799545885
2021-02-28,14574,MC,MOELIS & CO,0.01,0.049215999999999996,0.002691497221254099,1.2736640316659185
2021-02-28,14641,ZEN,ZENDESK INC,0.01,0.013128,0.002691497221254099,1.257886705817868
2021-02-28,14696,MIK,MICHAELS COMPANIES INC,-0.01,-0.032303000000000005,0.002691497221254099,3.118757538044596
2021-02-28,14763,CTLT,CATALENT INC,0.01,-0.011692,0.002691497221254099,1.3968869681333902
2021-02-28,14813,MARA,MARATHON PATENT GROUP INC,0.01,0.45366799999999996,0.002691497221254099,5.057424285461127
2021-02-28,14816,TR,TOOTSIE ROLL INDS INC,-0.01,-0.22162199999999999,0.002691497221254099,-0.0064092054723871306
